station_id,station_name,latitude,longitude,datetime_local,variable,value,unit,timestamp_utc_extraction
0PU57,SANT'AGATA DI PUGLIA,41.150276,15.46,2026-05-21 07:10:00,ws_2m_hourly,2.5,m/s,2026-05-21T08:05:11.834471
0PU58,GINOSA,40.556389,16.843611,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145556
0PU58,GINOSA,40.556389,16.843611,2026-05-21 07:10:00,ws_10m_hourly,5.0,m/s,2026-05-21T08:05:11.834614
0PU58,GINOSA,40.556389,16.843611,2026-05-21 07:10:00,ws_2m_hourly,3.5,m/s,2026-05-21T08:05:11.834611
0PU59,PALAGIANELLO,40.578335,16.975279,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145627
0PU59,PALAGIANELLO,40.578335,16.975279,2026-05-21 07:10:00,ws_10m_hourly,5.7,m/s,2026-05-21T08:05:11.834751
0PU59,PALAGIANELLO,40.578335,16.975279,2026-05-21 07:10:00,ws_2m_hourly,3.9,m/s,2026-05-21T08:05:11.834748
0PU60,MINERVINO DI LECCE,40.093613,18.418612,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145694
0PU60,MINERVINO DI LECCE,40.093613,18.418612,2026-05-21 07:10:00,ws_10m_hourly,5.5,m/s,2026-05-21T08:05:11.834885
0PU60,MINERVINO DI LECCE,40.093613,18.418612,2026-05-21 07:10:00,ws_2m_hourly,3.5,m/s,2026-05-21T08:05:11.834882
0PU61,NARDO',40.171391,17.976389,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145763
0PU61,NARDO',40.171391,17.976389,2026-05-21 07:10:00,ws_10m_hourly,6.2,m/s,2026-05-21T08:05:11.835039
0PU61,NARDO',40.171391,17.976389,2026-05-21 07:10:00,ws_2m_hourly,2.4,m/s,2026-05-21T08:05:11.835035
MBA20,IPSAA,41.22139,16.049723,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145831
MBA20,IPSAA,41.22139,16.049723,2026-05-21 07:10:00,ws_2m_hourly,1.3,m/s,2026-05-21T08:05:11.835132
MBA21,MONTEGROSSO,41.132778,16.185833,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145900
MBA21,MONTEGROSSO,41.132778,16.185833,2026-05-21 07:10:00,ws_2m_hourly,2.4,m/s,2026-05-21T08:05:11.835201
MBA22,S.P. SANTERAMO,40.80611,16.591389,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145979
MBA22,S.P. SANTERAMO,40.80611,16.591389,2026-05-21 07:10:00,ws_2m_hourly,3.4,m/s,2026-05-21T08:05:11.835268
MBA24,CASSANO DELLE MURGE,40.918888,16.78861,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146052
MBA24,CASSANO DELLE MURGE,40.918888,16.78861,2026-05-21 07:10:00,ws_2m_hourly,3.5,m/s,2026-05-21T08:05:11.835339
MBA25,SANTERAMO IN COLLE,40.78611,16.775833,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146119
MBA25,SANTERAMO IN COLLE,40.78611,16.775833,2026-05-21 07:10:00,ws_2m_hourly,3.2,m/s,2026-05-21T08:05:11.835403
MBA26,CAMPO SPER. UNIBA,41.023609,16.906389,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146186
MBA26,CAMPO SPER. UNIBA,41.023609,16.906389,2026-05-21 07:10:00,ws_2m_hourly,1.8,m/s,2026-05-21T08:05:11.835475
MBA27,SERRONE(AZ.AGR.MANCINI),40.921391,16.947222,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146258
MBA27,SERRONE(AZ.AGR.MANCINI),40.921391,16.947222,2026-05-21 07:10:00,ws_2m_hourly,4.0,m/s,2026-05-21T08:05:11.835544
MBA28,MURGIA ANTICI,40.715557,17.106667,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146328
MBA28,MURGIA ANTICI,40.715557,17.106667,2026-05-21 07:10:00,ws_2m_hourly,3.5,m/s,2026-05-21T08:05:11.835616
MBA29,LAMENDOLA I,40.812222,17.164167,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146395
MBA29,LAMENDOLA I,40.812222,17.164167,2026-05-21 07:10:00,ws_2m_hourly,4.5,m/s,2026-05-21T08:05:11.835687
MBR30,FASCIANELLO,40.860279,17.364166,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146467
MBR30,FASCIANELLO,40.860279,17.364166,2026-05-21 07:10:00,ws_2m_hourly,4.5,m/s,2026-05-21T08:05:11.835755
MBR31,FERRUZZO,40.62389,17.497499,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146532
MBR31,FERRUZZO,40.62389,17.497499,2026-05-21 07:10:00,ws_2m_hourly,2.6,m/s,2026-05-21T08:05:11.835824
MFG01,S. LUCIA,41.470554,15.363889,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146604
MFG01,S. LUCIA,41.470554,15.363889,2026-05-21 07:10:00,ws_2m_hourly,1.9,m/s,2026-05-21T08:05:11.835891
MFG02,SERRA DEI BISI,41.347778,15.282778,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146674
MFG02,SERRA DEI BISI,41.347778,15.282778,2026-05-21 07:10:00,ws_2m_hourly,1.7,m/s,2026-05-21T08:05:11.835971
MFG03,LA PESCIA,41.40889,15.756667,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146744
MFG03,LA PESCIA,41.40889,15.756667,2026-05-21 07:10:00,ws_2m_hourly,3.6,m/s,2026-05-21T08:05:11.836043
MFG04,TRE SANTI,41.393612,15.848056,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146811
MFG04,TRE SANTI,41.393612,15.848056,2026-05-21 07:10:00,ws_2m_hourly,3.6,m/s,2026-05-21T08:05:11.836116
MFG05,RIVOLI,41.470833,15.929444,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146890
MFG05,RIVOLI,41.470833,15.929444,2026-05-21 07:10:00,ws_2m_hourly,2.6,m/s,2026-05-21T08:05:11.836188
MFG06,TAVOLETTA,41.194168,15.932222,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.146968
MFG06,TAVOLETTA,41.194168,15.932222,2026-05-21 07:10:00,ws_2m_hourly,4.4,m/s,2026-05-21T08:05:11.836256
MFG07,COPPA D'ORO,41.421665,15.606944,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147037
MFG07,COPPA D'ORO,41.421665,15.606944,2026-05-21 07:10:00,ws_2m_hourly,3.9,m/s,2026-05-21T08:05:11.836328
MFG09,ARIOLA,41.8325,15.859722,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147111
MFG09,ARIOLA,41.8325,15.859722,2026-05-21 07:10:00,ws_2m_hourly,0.2,m/s,2026-05-21T08:05:11.836393
MFG10,MATINE CARNE SALATA,41.651943,15.706389,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147182
MFG10,MATINE CARNE SALATA,41.651943,15.706389,2026-05-21 07:10:00,ws_2m_hourly,1.9,m/s,2026-05-21T08:05:11.836471
MFG11,SELVA DELLE GROTTE,41.714722,15.148056,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147250
MFG11,SELVA DELLE GROTTE,41.714722,15.148056,2026-05-21 07:10:00,ws_2m_hourly,1.6,m/s,2026-05-21T08:05:11.836542
MFG13,BISCIGLIETO,41.142502,15.662778,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147323
MFG13,BISCIGLIETO,41.142502,15.662778,2026-05-21 07:10:00,ws_2m_hourly,5.9,m/s,2026-05-21T08:05:11.836608
MFG14,S. LUCIA,41.922779,15.874722,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147386
MFG14,S. LUCIA,41.922779,15.874722,2026-05-21 07:10:00,ws_2m_hourly,1.3,m/s,2026-05-21T08:05:11.836679
MFG15,CASA LORDA,41.62389,15.403056,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147458
MFG15,CASA LORDA,41.62389,15.403056,2026-05-21 07:10:00,ws_2m_hourly,1.9,m/s,2026-05-21T08:05:11.836748
MFG16,QUERCIA COPPE,41.693054,15.756944,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147525
MFG16,QUERCIA COPPE,41.693054,15.756944,2026-05-21 07:10:00,ws_2m_hourly,4.9,m/s,2026-05-21T08:05:11.836817
MFG17,CARRO CHIUSO,41.284168,16.077223,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147603
MFG17,CARRO CHIUSO,41.284168,16.077223,2026-05-21 07:10:00,ws_2m_hourly,1.8,m/s,2026-05-21T08:05:11.836891
MFG18,VIESTE,41.901669,16.080557,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147673
MFG18,VIESTE,41.901669,16.080557,2026-05-21 07:10:00,ws_2m_hourly,2.0,m/s,2026-05-21T08:05:11.836969
MFG19,FOGGIA MONTEROZZI,41.521111,15.591944,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147743
MFG19,FOGGIA MONTEROZZI,41.521111,15.591944,2026-05-21 07:10:00,ws_2m_hourly,3.4,m/s,2026-05-21T08:05:11.837039
MLE34,BARBARO,39.980831,18.1525,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147813
MLE34,BARBARO,39.980831,18.1525,2026-05-21 07:10:00,ws_2m_hourly,4.9,m/s,2026-05-21T08:05:11.837107
MLE35,MALOPRA,40.225555,18.299168,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147880
MLE35,MALOPRA,40.225555,18.299168,2026-05-21 07:10:00,ws_2m_hourly,2.8,m/s,2026-05-21T08:05:11.837180
MTA32,MARTINA FRANCA,40.634724,17.277779,2026-05-21 07:10:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.147963
MTA32,MARTINA FRANCA,40.634724,17.277779,2026-05-21 07:10:00,ws_2m_hourly,1.5,m/s,2026-05-21T08:05:11.837245
0PU01,GUROLAMANNA,40.916111,16.447779,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.142662
0PU01,GUROLAMANNA,40.916111,16.447779,2026-05-21 07:20:00,ws_10m_hourly,6.4,m/s,2026-05-21T08:05:11.828674
0PU01,GUROLAMANNA,40.916111,16.447779,2026-05-21 07:20:00,ws_2m_hourly,4.6,m/s,2026-05-21T08:05:11.828671
0PU03,LIMELLI D'IMPERATORE,40.883057,16.3125,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.142731
0PU03,LIMELLI D'IMPERATORE,40.883057,16.3125,2026-05-21 07:20:00,ws_10m_hourly,6.0,m/s,2026-05-21T08:05:11.828812
0PU03,LIMELLI D'IMPERATORE,40.883057,16.3125,2026-05-21 07:20:00,ws_2m_hourly,3.8,m/s,2026-05-21T08:05:11.828809
0PU04,OTTAVA SEDICI,40.7925,17.481943,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.142799
0PU04,OTTAVA SEDICI,40.7925,17.481943,2026-05-21 07:20:00,ws_10m_hourly,5.0,m/s,2026-05-21T08:05:11.828964
0PU04,OTTAVA SEDICI,40.7925,17.481943,2026-05-21 07:20:00,ws_2m_hourly,1.5,m/s,2026-05-21T08:05:11.828958
0PU06,MAINE,40.543056,18.032223,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.142862
0PU06,MAINE,40.543056,18.032223,2026-05-21 07:20:00,ws_10m_hourly,3.9,m/s,2026-05-21T08:05:11.829091
0PU06,MAINE,40.543056,18.032223,2026-05-21 07:20:00,ws_2m_hourly,1.1,m/s,2026-05-21T08:05:11.829089
0PU07,TRIONFO,41.347221,15.744167,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.142931
0PU07,TRIONFO,41.347221,15.744167,2026-05-21 07:20:00,ws_10m_hourly,5.5,m/s,2026-05-21T08:05:11.829222
0PU07,TRIONFO,41.347221,15.744167,2026-05-21 07:20:00,ws_2m_hourly,0.8,m/s,2026-05-21T08:05:11.829216
0PU08,TORRETTA,41.542221,15.173889,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143020
0PU08,TORRETTA,41.542221,15.173889,2026-05-21 07:20:00,ws_10m_hourly,4.8,m/s,2026-05-21T08:05:11.829346
0PU08,TORRETTA,41.542221,15.173889,2026-05-21 07:20:00,ws_2m_hourly,0.0,m/s,2026-05-21T08:05:11.829343
0PU10,FRASSANITO,40.237221,18.441389,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143084
0PU10,FRASSANITO,40.237221,18.441389,2026-05-21 07:20:00,ws_10m_hourly,6.2,m/s,2026-05-21T08:05:11.829474
0PU10,FRASSANITO,40.237221,18.441389,2026-05-21 07:20:00,ws_2m_hourly,3.6,m/s,2026-05-21T08:05:11.829470
0PU11,BADESSA,40.470554,18.097221,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143151
0PU11,BADESSA,40.470554,18.097221,2026-05-21 07:20:00,ws_10m_hourly,6.2,m/s,2026-05-21T08:05:11.829602
0PU11,BADESSA,40.470554,18.097221,2026-05-21 07:20:00,ws_2m_hourly,3.8,m/s,2026-05-21T08:05:11.829599
0PU12,CONTE,39.981945,18.067499,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143215
0PU12,CONTE,39.981945,18.067499,2026-05-21 07:20:00,ws_10m_hourly,4.3,m/s,2026-05-21T08:05:11.829731
0PU12,CONTE,39.981945,18.067499,2026-05-21 07:20:00,ws_2m_hourly,0.9,m/s,2026-05-21T08:05:11.829727
0PU13,TORRICELLA,40.343334,17.487778,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143278
0PU13,TORRICELLA,40.343334,17.487778,2026-05-21 07:20:00,ws_10m_hourly,6.2,m/s,2026-05-21T08:05:11.829860
0PU13,TORRICELLA,40.343334,17.487778,2026-05-21 07:20:00,ws_2m_hourly,3.7,m/s,2026-05-21T08:05:11.829857
0PU14,TAFURI,40.680832,16.867779,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143342
0PU14,TAFURI,40.680832,16.867779,2026-05-21 07:20:00,ws_10m_hourly,8.5,m/s,2026-05-21T08:05:11.830004
0PU14,TAFURI,40.680832,16.867779,2026-05-21 07:20:00,ws_2m_hourly,4.6,m/s,2026-05-21T08:05:11.830001
0PU16,ANDRIA,41.202221,16.201944,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143406
0PU16,ANDRIA,41.202221,16.201944,2026-05-21 07:20:00,ws_10m_hourly,2.8,m/s,2026-05-21T08:05:11.830131
0PU16,ANDRIA,41.202221,16.201944,2026-05-21 07:20:00,ws_2m_hourly,0.7,m/s,2026-05-21T08:05:11.830128
0PU17,OSTUNI-SAROLO,40.688332,17.413889,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143475
0PU17,OSTUNI-SAROLO,40.688332,17.413889,2026-05-21 07:20:00,ws_10m_hourly,4.6,m/s,2026-05-21T08:05:11.830255
0PU17,OSTUNI-SAROLO,40.688332,17.413889,2026-05-21 07:20:00,ws_2m_hourly,2.3,m/s,2026-05-21T08:05:11.830252
0PU18,MONOPOLI,40.919445,17.294443,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143538
0PU18,MONOPOLI,40.919445,17.294443,2026-05-21 07:20:00,ws_10m_hourly,4.8,m/s,2026-05-21T08:05:11.830380
0PU18,MONOPOLI,40.919445,17.294443,2026-05-21 07:20:00,ws_2m_hourly,3.0,m/s,2026-05-21T08:05:11.830377
0PU19,TERLIZZI,41.120834,16.549168,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143599
0PU19,TERLIZZI,41.120834,16.549168,2026-05-21 07:20:00,ws_10m_hourly,1.5,m/s,2026-05-21T08:05:11.830511
0PU19,TERLIZZI,41.120834,16.549168,2026-05-21 07:20:00,ws_2m_hourly,0.2,m/s,2026-05-21T08:05:11.830509
0PU20,VILLA CASTELLI,40.553055,17.504444,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143662
0PU20,VILLA CASTELLI,40.553055,17.504444,2026-05-21 07:20:00,ws_10m_hourly,6.1,m/s,2026-05-21T08:05:11.830641
0PU20,VILLA CASTELLI,40.553055,17.504444,2026-05-21 07:20:00,ws_2m_hourly,3.2,m/s,2026-05-21T08:05:11.830638
0PU21,CAROVIGNO,40.691944,17.630278,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143723
0PU21,CAROVIGNO,40.691944,17.630278,2026-05-21 07:20:00,ws_10m_hourly,3.8,m/s,2026-05-21T08:05:11.830774
0PU21,CAROVIGNO,40.691944,17.630278,2026-05-21 07:20:00,ws_2m_hourly,1.4,m/s,2026-05-21T08:05:11.830771
0PU22,APRICENA,41.773335,15.438611,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143790
0PU22,APRICENA,41.773335,15.438611,2026-05-21 07:20:00,ws_10m_hourly,2.4,m/s,2026-05-21T08:05:11.830906
0PU22,APRICENA,41.773335,15.438611,2026-05-21 07:20:00,ws_2m_hourly,0.4,m/s,2026-05-21T08:05:11.830903
0PU23,MANFREDONIA,41.541389,15.885833,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143854
0PU23,MANFREDONIA,41.541389,15.885833,2026-05-21 07:20:00,ws_10m_hourly,4.5,m/s,2026-05-21T08:05:11.831044
0PU23,MANFREDONIA,41.541389,15.885833,2026-05-21 07:20:00,ws_2m_hourly,2.3,m/s,2026-05-21T08:05:11.831041
0PU25,NOCIGLIA,40.034443,18.313057,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143917
0PU25,NOCIGLIA,40.034443,18.313057,2026-05-21 07:20:00,ws_10m_hourly,5.9,m/s,2026-05-21T08:05:11.831171
0PU25,NOCIGLIA,40.034443,18.313057,2026-05-21 07:20:00,ws_2m_hourly,3.2,m/s,2026-05-21T08:05:11.831166
0PU27,GROTTAGLIE,40.53389,17.362778,2026-05-21 07:20:00,ws_10m_hourly,3.9,m/s,2026-05-21T08:05:11.831304
0PU27,GROTTAGLIE,40.53389,17.362778,2026-05-21 07:20:00,ws_2m_hourly,2.6,m/s,2026-05-21T08:05:11.831301
0PU28,TRANI,41.247501,16.415556,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.143992
0PU28,TRANI,41.247501,16.415556,2026-05-21 07:20:00,ws_10m_hourly,2.5,m/s,2026-05-21T08:05:11.831422
0PU28,TRANI,41.247501,16.415556,2026-05-21 07:20:00,ws_2m_hourly,1.7,m/s,2026-05-21T08:05:11.831419
0PU30,NOICATTARO,41.021942,16.967777,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144053
0PU30,NOICATTARO,41.021942,16.967777,2026-05-21 07:20:00,ws_10m_hourly,2.9,m/s,2026-05-21T08:05:11.831552
0PU30,NOICATTARO,41.021942,16.967777,2026-05-21 07:20:00,ws_2m_hourly,1.8,m/s,2026-05-21T08:05:11.831549
0PU31,ALBEROBELLO,40.790558,17.233334,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144116
0PU31,ALBEROBELLO,40.790558,17.233334,2026-05-21 07:20:00,ws_10m_hourly,4.7,m/s,2026-05-21T08:05:11.831681
0PU31,ALBEROBELLO,40.790558,17.233334,2026-05-21 07:20:00,ws_2m_hourly,2.7,m/s,2026-05-21T08:05:11.831678
0PU33,MOCCARI,40.558334,17.851667,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144178
0PU33,MOCCARI,40.558334,17.851667,2026-05-21 07:20:00,ws_10m_hourly,5.8,m/s,2026-05-21T08:05:11.831813
0PU33,MOCCARI,40.558334,17.851667,2026-05-21 07:20:00,ws_2m_hourly,3.7,m/s,2026-05-21T08:05:11.831810
0PU34,LATIANO,40.548332,17.688057,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144238
0PU34,LATIANO,40.548332,17.688057,2026-05-21 07:20:00,ws_10m_hourly,3.3,m/s,2026-05-21T08:05:11.831949
0PU34,LATIANO,40.548332,17.688057,2026-05-21 07:20:00,ws_2m_hourly,2.4,m/s,2026-05-21T08:05:11.831936
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144298
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-05-21 07:20:00,ws_10m_hourly,7.1,m/s,2026-05-21T08:05:11.832073
0PU35,SAN VITO DEI NORMANNI,40.629166,17.73361,2026-05-21 07:20:00,ws_2m_hourly,4.5,m/s,2026-05-21T08:05:11.832070
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144363
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 07:20:00,ws_10m_hourly,11.2,m/s,2026-05-21T08:05:11.832200
0PU36,VILLANOVA,41.654167,15.586667,2026-05-21 07:20:00,ws_2m_hourly,6.7,m/s,2026-05-21T08:05:11.832197
0PU37,TROIA,41.336388,15.382778,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144424
0PU37,TROIA,41.336388,15.382778,2026-05-21 07:20:00,ws_10m_hourly,4.1,m/s,2026-05-21T08:05:11.832330
0PU37,TROIA,41.336388,15.382778,2026-05-21 07:20:00,ws_2m_hourly,3.2,m/s,2026-05-21T08:05:11.832327
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144498
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 07:20:00,ws_10m_hourly,5.8,m/s,2026-05-21T08:05:11.832464
0PU38,BORGO LA ROCCA,41.558334,15.516111,2026-05-21 07:20:00,ws_2m_hourly,4.0,m/s,2026-05-21T08:05:11.832461
0PU40,ARCHE,40.273888,18.013611,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144569
0PU40,ARCHE,40.273888,18.013611,2026-05-21 07:20:00,ws_10m_hourly,5.4,m/s,2026-05-21T08:05:11.832602
0PU40,ARCHE,40.273888,18.013611,2026-05-21 07:20:00,ws_2m_hourly,2.4,m/s,2026-05-21T08:05:11.832599
0PU41,LECCE,40.326668,18.139999,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144632
0PU41,LECCE,40.326668,18.139999,2026-05-21 07:20:00,ws_10m_hourly,4.2,m/s,2026-05-21T08:05:11.832737
0PU41,LECCE,40.326668,18.139999,2026-05-21 07:20:00,ws_2m_hourly,3.0,m/s,2026-05-21T08:05:11.832734
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144699
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 07:20:00,ws_10m_hourly,5.5,m/s,2026-05-21T08:05:11.832870
0PU42,SALICE SALENTINO,40.390556,17.875278,2026-05-21 07:20:00,ws_2m_hourly,3.9,m/s,2026-05-21T08:05:11.832866
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144765
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 07:20:00,ws_10m_hourly,5.3,m/s,2026-05-21T08:05:11.833011
0PU43,LUCUGNANO,39.930279,18.3225,2026-05-21 07:20:00,ws_2m_hourly,3.0,m/s,2026-05-21T08:05:11.833008
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144828
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 07:20:00,ws_10m_hourly,5.7,m/s,2026-05-21T08:05:11.833142
0PU44,MANDURIA,40.381943,17.621111,2026-05-21 07:20:00,ws_2m_hourly,4.3,m/s,2026-05-21T08:05:11.833139
0PU45,MOTTOLA,40.675556,16.996111,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144895
0PU45,MOTTOLA,40.675556,16.996111,2026-05-21 07:20:00,ws_10m_hourly,5.8,m/s,2026-05-21T08:05:11.833276
0PU45,MOTTOLA,40.675556,16.996111,2026-05-21 07:20:00,ws_2m_hourly,3.0,m/s,2026-05-21T08:05:11.833273
0PU46,MASSAFRA,40.582779,17.091944,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.144970
0PU46,MASSAFRA,40.582779,17.091944,2026-05-21 07:20:00,ws_10m_hourly,5.8,m/s,2026-05-21T08:05:11.833405
0PU46,MASSAFRA,40.582779,17.091944,2026-05-21 07:20:00,ws_2m_hourly,3.8,m/s,2026-05-21T08:05:11.833402
0PU47,CASTELLANETA,40.494446,16.878889,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145035
0PU47,CASTELLANETA,40.494446,16.878889,2026-05-21 07:20:00,ws_10m_hourly,4.7,m/s,2026-05-21T08:05:11.833533
0PU47,CASTELLANETA,40.494446,16.878889,2026-05-21 07:20:00,ws_2m_hourly,2.0,m/s,2026-05-21T08:05:11.833530
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145097
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 07:20:00,ws_10m_hourly,4.1,m/s,2026-05-21T08:05:11.833658
0PU48,BARI C.N.R. IRSA,41.116943,16.820557,2026-05-21 07:20:00,ws_2m_hourly,2.6,m/s,2026-05-21T08:05:11.833655
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145158
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 07:20:00,ws_10m_hourly,5.0,m/s,2026-05-21T08:05:11.833789
0PU49,LOCOROTONDO ITAS,40.757221,17.340834,2026-05-21 07:20:00,ws_2m_hourly,3.1,m/s,2026-05-21T08:05:11.833786
0PU53,TORITTO,40.957222,16.567223,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145229
0PU53,TORITTO,40.957222,16.567223,2026-05-21 07:20:00,ws_10m_hourly,6.8,m/s,2026-05-21T08:05:11.833932
0PU53,TORITTO,40.957222,16.567223,2026-05-21 07:20:00,ws_2m_hourly,5.6,m/s,2026-05-21T08:05:11.833929
0PU54,TORRE SANTA SUSANNA,40.459442,17.724722,2026-05-21 07:20:00,precip_10min_interval,0.0,mm,2026-05-21T08:05:06.145290
